subscriber_id,region,package_type,recharge_history,complaint_count,last_active_date,tenure_months,arpu,churn,avg_recharge,min_recharge,recharge_trend,days_since_active,region_enc,package_enc,churn_probability,risk_tier
SUB-00178,Pune,Premium,"782,814,771,831,803,809",1,2026-01-23,96,793.66,0,801.6666666666666,771.0,27.0,139,9,1,0.024943879,Low
SUB-00179,Lucknow,Basic,"250,295,368,265,259,275",2,2026-04-16,63,276.66,0,285.3333333333333,250.0,25.0,56,7,0,0.0005356511,Low
SUB-00180,Kolkata,Standard,"487,391,456,479,479,445",2,2026-06-04,63,434.84,0,456.1666666666667,391.0,-42.0,7,6,2,1.907063e-05,Low
SUB-00181,Pune,Standard,"454,490,544,440,498,535",0,2025-12-20,86,486.72,1,493.5,440.0,81.0,173,9,2,0.74486643,High
SUB-00182,Pune,Premium,"923,832,894,861,955,794",4,2026-02-12,22,850.11,0,876.5,794.0,-129.0,119,9,1,0.10935192,Low
SUB-00183,Bangalore,Premium,"1009,909,802,943,929,996",3,2026-06-05,69,922.18,0,931.3333333333334,802.0,-13.0,6,1,1,1.6906833e-05,Low
SUB-00184,Pune,Premium,"823,795,830,859,839,826",2,2025-12-24,73,861.11,0,828.6666666666666,795.0,3.0,169,9,1,0.31392887,Low
SUB-00185,Mumbai,Basic,"203,197,208,262,178,231",2,2026-02-22,83,207.81,1,213.16666666666666,178.0,28.0,109,8,0,0.3733131,Medium
SUB-00186,Bangalore,Standard,"542,599,591,478,585,640",3,2026-05-30,24,586.54,0,572.5,478.0,98.0,12,1,2,3.4871115e-05,Low
SUB-00187,Kolkata,Standard,"397,443,455,350,474,405",2,2026-04-18,42,430.04,0,420.6666666666667,350.0,8.0,54,6,2,8.3868385e-05,Low
SUB-00188,Ahmedabad,Standard,"537,502,443,412,349,421",1,2026-03-06,44,457.34,0,444.0,349.0,-116.0,97,0,2,0.010757345,Low
SUB-00189,Kolkata,Standard,"390,428,406,447,461,384",1,2026-05-22,33,439.44,0,419.3333333333333,384.0,-6.0,20,6,2,8.740751e-06,Low
SUB-00190,Ahmedabad,Basic,"327,303,339,306,261,310",1,2026-01-24,96,292.33,1,307.6666666666667,261.0,-17.0,138,0,0,0.6587289,High
SUB-00191,Mumbai,Standard,"398,307,360,526,368,294",0,2025-12-27,29,392.81,1,375.5,294.0,-104.0,166,8,2,0.8403897,High
SUB-00192,Delhi,Premium,"826,818,859,944,899,897",5,2026-06-04,6,873.26,0,873.8333333333334,818.0,71.0,7,3,1,0.0001540712,Low
SUB-00193,Chennai,Basic,"160,140,174,140,184,180",4,2026-06-06,108,195.42,0,163.0,140.0,20.0,5,2,0,0.00023228406,Low
SUB-00194,Lucknow,Basic,"338,343,245,262,189,233",1,2026-05-10,31,273.39,0,268.3333333333333,189.0,-105.0,32,7,0,1.3291043e-05,Low
SUB-00195,Ahmedabad,Premium,"977,895,910,856,917,872",1,2026-01-18,15,896.49,0,904.5,856.0,-105.0,144,0,1,0.015686471,Low
SUB-00196,Chennai,Standard,"444,430,436,529,477,434",3,2026-04-07,90,449.28,0,458.3333333333333,430.0,-10.0,65,2,2,0.00088156416,Low
SUB-00197,Hyderabad,Basic,"254,192,214,211,278,357",5,2026-01-07,78,270.91,1,251.0,192.0,103.0,155,4,0,0.99886346,High
SUB-00198,Delhi,Basic,"253,273,319,341,365,225",4,2026-05-15,40,316.94,0,296.0,225.0,-28.0,27,3,0,8.8903995e-05,Low
SUB-00199,Lucknow,Basic,"189,342,301,222,181,243",5,2026-03-24,119,244.84,1,246.33333333333334,181.0,54.0,79,7,0,0.32105914,Low
SUB-00200,Lucknow,Premium,"797,748,758,723,756,726",4,2026-03-07,117,743.23,0,751.3333333333334,723.0,-71.0,96,7,1,0.0032966107,Low
SUB-00201,Pune,Premium,"843,861,881,874,914,789",2,2026-05-23,26,862.16,0,860.3333333333334,789.0,-54.0,19,9,1,1.20417835e-05,Low
SUB-00202,Lucknow,Premium,"608,872,768,726,712,730",2,2026-01-02,107,715.73,0,736.0,608.0,122.0,160,7,1,0.38341802,Medium
SUB-00203,Chennai,Basic,"297,255,322,295,118,298",3,2026-03-26,90,265.63,0,264.1666666666667,118.0,1.0,77,2,0,0.020668682,Low
SUB-00204,Lucknow,Basic,"353,243,303,310,235,218",0,2026-01-18,102,255.84,0,277.0,218.0,-135.0,144,7,0,0.73687327,High
SUB-00205,Mumbai,Standard,"480,480,550,533,543,528",1,2026-02-22,69,507.27,0,519.0,480.0,48.0,109,8,2,0.011468667,Low
SUB-00206,Hyderabad,Basic,"191,230,150,150,222,204",5,2025-12-28,65,232.18,1,191.16666666666666,150.0,13.0,165,4,0,0.99956197,High
SUB-00207,Hyderabad,Basic,"246,254,283,230,242,325",1,2026-02-24,109,253.2,0,263.3333333333333,230.0,79.0,107,4,0,0.074325524,Low
SUB-00208,Ahmedabad,Basic,"242,214,200,211,293,218",1,2026-03-11,56,250.09,0,229.66666666666666,200.0,-24.0,92,0,0,0.0065387967,Low
SUB-00209,Ahmedabad,Premium,"819,788,785,701,844,741",3,2026-02-20,20,784.51,0,779.6666666666666,701.0,-78.0,111,0,1,0.013220309,Low
SUB-00210,Bangalore,Premium,"843,808,873,784,857,858",4,2025-12-27,67,833.5,0,837.1666666666666,784.0,15.0,166,1,1,0.68825686,High
SUB-00211,Kolkata,Premium,"1044,814,904,922,858,874",2,2026-01-25,104,906.02,0,902.6666666666666,814.0,-170.0,137,6,1,0.020109544,Low
SUB-00212,Ahmedabad,Standard,"492,407,417,435,383,409",2,2026-01-11,56,450.77,1,423.8333333333333,383.0,-83.0,151,0,2,0.805518,High
SUB-00213,Kolkata,Standard,"469,422,525,504,359,452",6,2026-04-10,110,426.19,0,455.1666666666667,359.0,-17.0,62,6,2,0.023211148,Low
SUB-00214,Delhi,Standard,"439,469,402,386,409,439",6,2026-02-16,113,409.18,1,424.0,386.0,0.0,115,3,2,0.9672546,High
SUB-00215,Chennai,Standard,"262,352,370,355,450,394",1,2026-01-06,73,377.81,1,363.8333333333333,262.0,132.0,156,2,2,0.79770756,High
SUB-00216,Pune,Standard,"451,483,513,545,427,444",2,2026-02-05,4,465.02,0,477.1666666666667,427.0,-7.0,126,9,2,0.14889856,Low
SUB-00217,Hyderabad,Basic,"328,243,320,271,318,261",2,2026-04-18,63,288.24,0,290.1666666666667,243.0,-67.0,54,4,0,0.0001265437,Low
SUB-00218,Hyderabad,Standard,"478,416,430,392,313,432",1,2026-04-01,44,441.86,0,410.1666666666667,313.0,-46.0,71,4,2,0.00022819077,Low
SUB-00219,Lucknow,Premium,"1080,1068,1039,1142,1052,1093",0,2026-04-02,113,1041.26,0,1079.0,1039.0,13.0,70,7,1,5.8261558e-06,Low
SUB-00220,Jaipur,Basic,"216,237,277,191,120,241",3,2026-04-24,67,228.3,0,213.66666666666666,120.0,25.0,48,5,0,0.00021685791,Low
SUB-00221,Delhi,Basic,"212,288,291,268,354,199",2,2026-02-27,93,279.66,0,268.6666666666667,199.0,-13.0,104,3,0,0.06359374,Low
SUB-00222,Ahmedabad,Premium,"679,677,800,711,682,715",0,2026-04-11,98,717.15,0,710.6666666666666,677.0,36.0,61,0,1,2.962208e-05,Low
SUB-00223,Ahmedabad,Premium,"856,790,822,834,837,917",0,2026-02-06,92,853.71,0,842.6666666666666,790.0,61.0,125,0,1,0.0019622254,Low
SUB-00224,Ahmedabad,Basic,"201,345,208,309,298,254",2,2026-03-28,12,266.73,0,269.1666666666667,201.0,53.0,75,0,0,0.009246763,Low
SUB-00225,Chennai,Standard,"345,395,541,356,446,538",2,2026-04-10,89,436.85,0,436.8333333333333,345.0,193.0,62,2,2,0.0016876284,Low
SUB-00226,Kolkata,Premium,"842,769,910,705,772,796",0,2026-03-09,75,800.68,0,799.0,705.0,-46.0,94,6,1,7.221969e-05,Low
SUB-00227,Ahmedabad,Premium,"718,802,798,782,796,758",1,2026-03-15,68,779.93,0,775.6666666666666,718.0,40.0,88,0,1,0.00022032259,Low
SUB-00228,Pune,Premium,"646,640,665,609,639,666",1,2026-03-19,71,638.26,0,644.1666666666666,609.0,20.0,84,9,1,0.00059095875,Low
SUB-00229,Hyderabad,Premium,"729,803,731,791,869,822",3,2026-04-03,59,791.51,0,790.8333333333334,729.0,93.0,69,4,1,0.00048135596,Low
SUB-00230,Kolkata,Standard,"483,417,416,452,417,436",2,2026-05-12,30,439.63,0,436.8333333333333,416.0,-47.0,30,6,2,2.3734781e-05,Low
SUB-00231,Chennai,Standard,"542,592,545,522,621,625",1,2026-01-25,16,554.99,0,574.5,522.0,83.0,137,2,2,0.079373956,Low
SUB-00232,Bangalore,Basic,"133,276,171,268,232,184",5,2026-02-08,28,231.99,1,210.66666666666666,133.0,51.0,123,1,0,0.9814699,High
SUB-00233,Kolkata,Premium,"793,719,807,798,744,829",4,2026-01-28,76,759.3,1,781.6666666666666,719.0,36.0,134,6,1,0.27419376,Low
SUB-00234,Lucknow,Standard,"367,447,474,408,299,439",2,2026-04-23,13,429.73,0,405.6666666666667,299.0,72.0,49,7,2,6.2477106e-05,Low
SUB-00235,Kolkata,Basic,"283,268,315,234,179,297",4,2026-04-27,47,263.1,0,262.6666666666667,179.0,14.0,45,6,0,0.0004033952,Low
SUB-00236,Kolkata,Basic,"118,118,207,115,206,196",0,2026-01-26,91,173.25,0,160.0,115.0,78.0,136,6,0,0.27977338,Low
SUB-00237,Bangalore,Standard,"329,402,351,333,434,450",3,2026-05-29,6,363.71,0,383.1666666666667,329.0,121.0,13,1,2,5.176281e-05,Low
SUB-00238,Jaipur,Standard,"589,518,522,470,527,504",0,2026-05-10,90,498.94,0,521.6666666666666,470.0,-85.0,32,5,2,4.5639717e-06,Low
SUB-00239,Ahmedabad,Basic,"241,302,357,232,193,229",2,2026-06-08,112,202.35,0,259.0,193.0,-12.0,3,0,0,4.400404e-05,Low
SUB-00240,Lucknow,Standard,"467,521,429,433,547,541",6,2026-02-09,61,494.38,0,489.6666666666667,429.0,74.0,122,7,2,0.9464609,High
SUB-00241,Ahmedabad,Standard,"486,516,524,466,478,405",2,2026-05-29,24,481.68,0,479.1666666666667,405.0,-81.0,13,0,2,2.1755122e-05,Low
SUB-00242,Kolkata,Standard,"523,434,420,445,444,501",4,2026-05-26,15,432.15,0,461.1666666666667,420.0,-22.0,16,6,2,8.2217884e-05,Low
SUB-00243,Pune,Standard,"386,434,380,453,431,434",2,2026-01-15,10,400.18,1,419.6666666666667,380.0,48.0,147,9,2,0.91058564,High
SUB-00244,Mumbai,Basic,"190,216,120,229,157,141",3,2026-01-18,20,209.02,1,175.5,120.0,-49.0,144,8,0,0.9802901,High
SUB-00245,Kolkata,Basic,"259,169,250,294,171,182",2,2026-05-12,32,204.33,0,220.83333333333334,169.0,-77.0,30,6,0,3.973468e-05,Low
SUB-00246,Jaipur,Standard,"517,417,427,415,416,358",5,2026-01-10,78,441.83,1,425.0,358.0,-159.0,152,5,2,0.9951185,High
SUB-00247,Lucknow,Basic,"214,254,261,117,163,135",2,2026-01-29,100,210.15,1,190.66666666666666,117.0,-79.0,133,7,0,0.79964054,High
SUB-00248,Pune,Standard,"464,353,421,437,413,426",2,2026-02-18,117,417.5,0,419.0,353.0,-38.0,113,9,2,0.07338458,Low
SUB-00249,Kolkata,Premium,"779,879,870,740,866,852",3,2026-03-25,55,819.73,0,831.0,740.0,73.0,78,6,1,0.0006891576,Low
SUB-00250,Lucknow,Premium,"635,660,729,682,603,731",3,2026-01-06,8,646.35,1,673.3333333333334,603.0,96.0,156,7,1,0.83826256,High
SUB-00251,Delhi,Basic,"238,232,272,208,244,267",3,2026-04-18,81,251.31,0,243.5,208.0,29.0,54,3,0,0.00018697465,Low
SUB-00252,Kolkata,Premium,"906,888,754,853,793,832",2,2026-05-02,11,818.97,0,837.6666666666666,754.0,-74.0,40,6,1,9.612883e-06,Low
SUB-00253,Chennai,Basic,"247,219,224,213,217,255",1,2026-05-23,71,258.83,0,229.16666666666666,213.0,8.0,19,2,0,1.5016755e-05,Low
SUB-00254,Bangalore,Basic,"253,252,232,265,252,166",3,2026-02-16,53,228.53,1,236.66666666666666,166.0,-87.0,115,1,0,0.725616,High
SUB-00255,Lucknow,Standard,"537,527,482,547,611,454",1,2026-06-03,38,493.46,0,526.3333333333334,454.0,-83.0,8,7,2,8.768469e-06,Low
SUB-00256,Chennai,Standard,"350,466,480,342,353,423",5,2026-03-31,91,380.95,0,402.3333333333333,342.0,73.0,72,2,2,0.06015625,Low
SUB-00257,Ahmedabad,Basic,"236,278,237,250,219,325",2,2026-04-13,88,238.39,0,257.5,219.0,89.0,59,0,0,0.0012442227,Low
SUB-00258,Kolkata,Premium,"725,646,704,706,663,714",1,2025-12-24,76,698.18,1,693.0,646.0,-11.0,169,6,1,0.4492935,Medium
SUB-00259,Chennai,Standard,"343,332,333,423,426,427",2,2026-01-23,15,399.61,1,380.6666666666667,332.0,84.0,139,2,2,0.7559105,High
SUB-00260,Chennai,Premium,"763,731,783,923,792,758",3,2026-04-04,20,774.5,0,791.6666666666666,731.0,-5.0,68,2,1,0.0003034958,Low
SUB-00261,Bangalore,Basic,"301,228,304,225,314,283",4,2026-04-30,8,277.65,0,275.8333333333333,225.0,-18.0,42,1,0,0.00010990297,Low
SUB-00262,Kolkata,Premium,"960,995,935,960,979,898",1,2026-01-17,96,974.46,0,954.5,898.0,-62.0,145,6,1,0.0028322118,Low
SUB-00263,Kolkata,Standard,"409,310,350,430,483,299",0,2026-02-12,16,379.12,0,380.1666666666667,299.0,-110.0,119,6,2,0.018888637,Low
SUB-00264,Kolkata,Premium,"480,612,628,658,561,616",3,2026-04-03,52,612.01,0,592.5,480.0,136.0,69,6,1,0.0014115713,Low
SUB-00265,Jaipur,Premium,"720,657,740,750,695,709",1,2026-02-19,64,707.46,0,711.8333333333334,657.0,-11.0,112,5,1,0.004877146,Low
SUB-00266,Delhi,Premium,"786,599,728,704,669,743",1,2026-02-21,6,655.14,0,704.8333333333334,599.0,-43.0,110,3,1,0.0024825353,Low
SUB-00267,Hyderabad,Premium,"856,853,822,832,888,827",4,2026-06-05,33,837.21,0,846.3333333333334,822.0,-29.0,6,4,1,2.6787924e-05,Low
SUB-00268,Delhi,Basic,"215,276,253,231,238,201",3,2026-01-15,87,229.05,1,235.66666666666666,201.0,-14.0,147,3,0,0.9858948,High
SUB-00269,Lucknow,Basic,"211,212,184,212,234,213",4,2025-12-21,98,244.18,1,211.0,184.0,2.0,172,7,0,0.99915874,High
SUB-00270,Kolkata,Premium,"612,522,569,579,609,612",3,2026-04-28,6,579.44,0,583.8333333333334,522.0,0.0,44,6,1,7.2828356e-05,Low
SUB-00271,Ahmedabad,Premium,"730,780,802,690,753,734",6,2026-02-18,84,726.58,1,748.1666666666666,690.0,4.0,113,0,1,0.5653805,Medium
SUB-00272,Kolkata,Basic,"241,185,197,293,214,196",7,2026-02-20,75,246.46,1,221.0,185.0,-45.0,111,6,0,0.989796,High
SUB-00273,Ahmedabad,Basic,"192,238,203,285,206,282",3,2026-03-14,61,227.26,0,234.33333333333334,192.0,90.0,89,0,0,0.23001082,Low
SUB-00274,Pune,Standard,"488,507,421,435,509,432",2,2025-12-22,42,479.84,1,465.3333333333333,421.0,-56.0,171,9,2,0.93256056,High
SUB-00275,Delhi,Basic,"195,276,236,213,165,281",5,2026-02-26,43,263.9,1,227.66666666666666,165.0,86.0,105,3,0,0.9022178,High
SUB-00276,Ahmedabad,Standard,"309,429,405,357,348,403",0,2026-03-01,85,371.76,0,375.1666666666667,309.0,94.0,102,0,2,0.0052588214,Low
SUB-00277,Jaipur,Basic,"235,266,259,177,216,226",2,2026-05-20,59,228.78,0,229.83333333333334,177.0,-9.0,22,5,0,2.5455649e-05,Low
SUB-00278,Hyderabad,Standard,"510,474,496,544,491,459",4,2026-05-13,42,443.28,0,495.6666666666667,459.0,-51.0,29,4,2,9.1502196e-05,Low
SUB-00279,Pune,Premium,"1051,998,971,953,991,889",5,2026-06-11,106,963.39,0,975.5,889.0,-162.0,0,9,1,7.038107e-05,Low
SUB-00280,Jaipur,Standard,"554,431,404,531,555,457",6,2026-05-29,53,457.06,0,488.6666666666667,404.0,-97.0,13,5,2,0.0005375948,Low
SUB-00281,Chennai,Premium,"968,962,985,929,857,1000",1,2026-01-03,47,901.15,0,950.1666666666666,857.0,32.0,159,2,1,0.02683506,Low
SUB-00282,Ahmedabad,Premium,"773,813,789,771,697,900",2,2026-05-29,57,746.9,0,790.5,697.0,127.0,13,0,1,3.5877925e-05,Low
SUB-00283,Chennai,Standard,"379,371,387,391,372,404",4,2026-05-09,71,394.84,0,384.0,371.0,25.0,33,2,2,0.000121979254,Low
SUB-00284,Kolkata,Standard,"367,461,426,415,471,406",6,2025-12-15,113,412.09,1,424.3333333333333,367.0,39.0,178,6,2,0.9997186,High
SUB-00285,Ahmedabad,Basic,"220,234,207,235,167,219",0,2026-01-01,4,244.53,0,213.66666666666666,167.0,-1.0,161,0,0,0.4911099,Medium
SUB-00286,Lucknow,Basic,"238,265,285,208,181,189",1,2026-05-02,91,241.45,0,227.66666666666666,181.0,-49.0,40,7,0,1.2797039e-05,Low
SUB-00287,Kolkata,Premium,"733,732,767,795,732,655",2,2026-01-21,2,751.28,0,735.6666666666666,655.0,-78.0,141,6,1,0.04145674,Low
SUB-00288,Pune,Basic,"254,380,262,195,240,156",2,2026-05-13,29,245.5,0,247.83333333333334,156.0,-98.0,29,9,0,3.629058e-05,Low
SUB-00289,Ahmedabad,Basic,"205,188,131,274,329,304",2,2026-05-03,83,247.58,0,238.5,131.0,99.0,39,0,0,3.807136e-05,Low
SUB-00290,Ahmedabad,Premium,"865,797,865,953,930,865",6,2026-02-01,38,868.17,0,879.1666666666666,797.0,0.0,130,0,1,0.5890583,Medium
SUB-00291,Kolkata,Standard,"479,472,514,510,434,480",2,2026-02-08,107,497.57,0,481.5,434.0,1.0,123,6,2,0.0920766,Low
SUB-00292,Ahmedabad,Basic,"404,272,341,275,301,288",2,2026-01-21,59,330.54,1,313.5,272.0,-116.0,141,0,0,0.8920207,High
SUB-00293,Bangalore,Standard,"392,480,393,383,408,478",5,2026-01-09,25,419.61,1,422.3333333333333,383.0,86.0,153,1,2,0.98980904,High
SUB-00294,Jaipur,Premium,"839,804,777,775,846,880",3,2026-05-08,113,819.41,0,820.1666666666666,775.0,41.0,34,5,1,2.2560758e-05,Low
SUB-00295,Delhi,Standard,"441,459,416,385,381,414",2,2026-02-25,99,418.13,0,416.0,381.0,-27.0,106,3,2,0.043227047,Low
SUB-00296,Hyderabad,Premium,"751,864,862,958,869,908",2,2026-06-11,35,889.0,0,868.6666666666666,751.0,157.0,0,4,1,2.453365e-05,Low
SUB-00297,Kolkata,Premium,"707,816,788,874,803,736",4,2026-01-12,39,814.13,0,787.3333333333334,707.0,29.0,150,6,1,0.65227014,High
SUB-00298,Lucknow,Premium,"741,786,693,807,749,713",0,2026-05-04,63,769.85,0,748.1666666666666,693.0,-28.0,38,7,1,1.537924e-06,Low
SUB-00299,Ahmedabad,Premium,"817,792,699,792,760,722",2,2026-03-15,62,755.0,0,763.6666666666666,699.0,-95.0,88,0,1,0.0006550792,Low
SUB-00300,Hyderabad,Premium,"788,848,747,820,773,780",0,2026-01-23,98,783.38,0,792.6666666666666,747.0,-8.0,139,4,1,0.0058982023,Low
SUB-00301,Pune,Standard,"467,471,481,406,405,504",4,2026-03-21,120,454.59,0,455.6666666666667,405.0,37.0,82,9,2,0.052849073,Low
SUB-00302,Chennai,Premium,"898,863,862,841,880,846",3,2026-01-16,31,903.84,0,865.0,841.0,-52.0,146,2,1,0.0878256,Low
SUB-00303,Pune,Basic,"232,320,198,258,257,260",3,2026-02-26,110,217.14,1,254.16666666666666,198.0,28.0,105,9,0,0.48556682,Medium
SUB-00304,Mumbai,Standard,"410,545,504,446,515,403",2,2026-02-10,96,458.33,1,470.5,403.0,-7.0,121,8,2,0.14356568,Low
SUB-00305,Pune,Standard,"378,469,395,426,380,317",1,2025-12-27,85,408.77,1,394.1666666666667,317.0,-61.0,166,9,2,0.8808929,High
SUB-00306,Bangalore,Standard,"509,468,526,421,490,473",3,2026-05-10,5,463.5,0,481.1666666666667,421.0,-36.0,32,1,2,3.276642e-05,Low
SUB-00307,Jaipur,Premium,"890,820,831,769,946,902",3,2026-05-17,43,826.4,0,859.6666666666666,769.0,12.0,25,5,1,9.235079e-06,Low
SUB-00308,Ahmedabad,Basic,"289,372,180,297,264,290",0,2026-02-15,68,268.06,0,282.0,180.0,1.0,116,0,0,0.013237632,Low
SUB-00309,Mumbai,Premium,"749,736,851,784,690,781",0,2026-02-27,19,756.93,0,765.1666666666666,690.0,32.0,104,8,1,0.00023573045,Low
SUB-00310,Bangalore,Basic,"261,177,149,171,200,161",4,2026-04-05,61,203.58,0,186.5,149.0,-100.0,67,1,0,0.04123262,Low
SUB-00311,Hyderabad,Premium,"920,902,981,829,903,932",2,2026-03-02,89,923.38,0,911.1666666666666,829.0,12.0,101,4,1,0.00026369575,Low
SUB-00312,Delhi,Standard,"348,439,495,423,475,494",1,2025-12-21,110,472.46,0,445.6666666666667,348.0,146.0,172,3,2,0.7736931,High
SUB-00313,Jaipur,Standard,"441,463,440,403,444,468",1,2026-01-02,41,432.87,1,443.1666666666667,403.0,27.0,160,5,2,0.73995525,High
SUB-00314,Ahmedabad,Premium,"571,580,541,505,652,659",4,2026-01-04,5,595.01,1,584.6666666666666,505.0,88.0,158,0,1,0.9495368,High
SUB-00315,Delhi,Basic,"211,185,230,252,295,245",1,2025-12-18,81,245.03,1,236.33333333333334,185.0,34.0,175,3,0,0.978997,High
SUB-00316,Kolkata,Basic,"139,287,212,284,166,293",6,2026-05-19,96,202.71,0,230.16666666666666,139.0,154.0,23,6,0,0.0069315117,Low
SUB-00317,Pune,Basic,"300,261,331,309,262,305",2,2025-12-31,98,273.25,1,294.6666666666667,261.0,5.0,162,9,0,0.980201,High
SUB-00318,Delhi,Standard,"335,464,421,447,383,490",2,2025-12-16,22,426.34,1,423.3333333333333,335.0,155.0,177,3,2,0.9881769,High
SUB-00319,Kolkata,Basic,"310,363,334,244,299,216",3,2026-03-20,6,281.25,0,294.3333333333333,216.0,-94.0,83,6,0,0.06113247,Low
SUB-00320,Mumbai,Standard,"462,461,553,454,436,467",2,2026-03-08,46,478.62,0,472.1666666666667,436.0,5.0,95,8,2,0.007188368,Low
SUB-00321,Pune,Basic,"233,197,190,186,210,220",1,2026-01-27,32,216.02,1,206.0,186.0,-13.0,135,9,0,0.57971185,Medium
SUB-00322,Pune,Premium,"738,749,714,798,752,722",1,2026-04-26,88,748.0,0,745.5,714.0,-16.0,46,9,1,1.36281205e-05,Low
SUB-00323,Bangalore,Basic,"256,248,299,228,263,320",3,2026-01-06,11,260.33,1,269.0,228.0,64.0,156,1,0,0.991956,High
SUB-00324,Pune,Premium,"767,728,815,754,627,754",2,2026-04-11,88,773.1,0,740.8333333333334,627.0,-13.0,61,9,1,0.00013744163,Low
SUB-00325,Ahmedabad,Premium,"614,726,731,687,687,655",2,2026-04-13,19,696.15,0,683.3333333333334,614.0,41.0,59,0,1,0.00016817727,Low
SUB-00326,Ahmedabad,Premium,"660,644,618,695,599,704",2,2026-02-14,33,665.44,0,653.3333333333334,599.0,44.0,117,0,1,0.029309314,Low
SUB-00327,Kolkata,Premium,"662,725,748,681,758,723",2,2026-02-12,2,699.78,0,716.1666666666666,662.0,61.0,119,6,1,0.012603551,Low
SUB-00328,Kolkata,Premium,"775,821,709,766,844,699",2,2026-05-02,70,730.41,0,769.0,699.0,-76.0,40,6,1,8.795781e-06,Low
SUB-00329,Delhi,Standard,"279,382,394,384,437,325",3,2026-01-12,45,373.25,1,366.8333333333333,279.0,46.0,150,3,2,0.97456735,High
SUB-00330,Kolkata,Premium,"777,754,791,673,815,808",3,2025-12-17,55,732.3,1,769.6666666666666,673.0,31.0,176,6,1,0.8630171,High
SUB-00331,Kolkata,Standard,"575,434,524,555,521,500",3,2026-03-26,109,486.78,0,518.1666666666666,434.0,-75.0,77,6,2,0.004959235,Low
SUB-00332,Chennai,Standard,"358,463,439,398,379,299",1,2026-02-08,110,400.61,0,389.3333333333333,299.0,-59.0,123,2,2,0.06778303,Low
SUB-00333,Delhi,Basic,"313,228,221,298,315,179",2,2026-01-16,49,217.87,1,259.0,179.0,-134.0,146,3,0,0.9498167,High
SUB-00334,Hyderabad,Premium,"831,788,746,786,750,851",1,2025-12-14,38,800.05,1,792.0,746.0,20.0,179,4,1,0.4057286,Medium
SUB-00335,Kolkata,Basic,"319,262,271,366,378,295",6,2025-12-25,107,307.05,1,315.1666666666667,262.0,-24.0,168,6,0,0.99935657,High
SUB-00336,Pune,Standard,"414,466,529,419,433,466",4,2026-01-18,2,452.3,1,454.5,414.0,52.0,144,9,2,0.9724458,High
SUB-00337,Mumbai,Premium,"632,728,676,674,697,627",0,2026-02-04,96,670.25,0,672.3333333333334,627.0,-5.0,127,8,1,0.007463794,Low
SUB-00338,Kolkata,Basic,"234,240,219,236,321,126",3,2026-03-13,78,250.9,0,229.33333333333334,126.0,-108.0,90,6,0,0.15132691,Low
SUB-00339,Chennai,Premium,"944,987,984,888,907,881",2,2026-01-04,25,927.7,0,931.8333333333334,881.0,-63.0,158,2,1,0.11392867,Low
SUB-00340,Kolkata,Premium,"773,855,936,781,814,853",6,2025-12-25,97,832.66,1,835.3333333333334,773.0,80.0,168,6,1,0.9820271,High
SUB-00341,Bangalore,Premium,"745,853,908,827,731,893",2,2026-01-02,13,794.61,0,826.1666666666666,731.0,148.0,160,1,1,0.344347,Low
SUB-00342,Mumbai,Standard,"490,460,466,513,408,517",1,2026-02-19,101,449.03,0,475.6666666666667,408.0,27.0,112,8,2,0.02660396,Low
SUB-00343,Mumbai,Premium,"856,783,735,696,809,699",2,2026-05-09,47,748.08,0,763.0,696.0,-157.0,33,8,1,1.2076997e-05,Low
SUB-00344,Delhi,Standard,"542,482,527,548,522,506",4,2026-02-25,42,531.42,0,521.1666666666666,482.0,-36.0,106,3,2,0.053439546,Low
SUB-00345,Bangalore,Basic,"213,122,144,177,310,186",4,2026-01-24,17,212.48,1,192.0,122.0,-27.0,138,1,0,0.99076897,High
SUB-00346,Hyderabad,Premium,"940,790,727,892,776,799",4,2026-04-03,65,817.78,0,820.6666666666666,727.0,-141.0,69,4,1,0.00057885674,Low
SUB-00347,Bangalore,Standard,"376,502,453,404,445,449",2,2026-02-08,117,394.11,0,438.1666666666667,376.0,73.0,123,1,2,0.17933692,Low
SUB-00348,Kolkata,Premium,"786,750,664,703,739,739",1,2026-03-17,112,743.61,0,730.1666666666666,664.0,-47.0,86,6,1,0.0001969387,Low
SUB-00349,Delhi,Standard,"479,608,564,546,507,603",0,2026-05-06,10,548.63,0,551.1666666666666,479.0,124.0,36,3,2,2.0325062e-05,Low
SUB-00350,Chennai,Premium,"871,802,838,818,975,869",3,2025-12-21,93,843.35,0,862.1666666666666,802.0,-2.0,172,2,1,0.58171314,Medium
SUB-00351,Pune,Premium,"842,789,860,809,765,755",3,2026-05-19,47,818.68,0,803.3333333333334,755.0,-87.0,23,9,1,1.508925e-05,Low
SUB-00352,Pune,Basic,"337,306,231,269,265,292",0,2026-01-25,34,295.88,1,283.3333333333333,231.0,-45.0,137,9,0,0.2869599,Low
SUB-00353,Delhi,Standard,"492,533,499,395,558,473",4,2025-12-21,48,471.29,1,491.6666666666667,395.0,-19.0,172,3,2,0.9967353,High
SUB-00354,Kolkata,Premium,"927,885,780,864,828,869",3,2025-12-30,49,857.68,1,858.8333333333334,780.0,-58.0,163,6,1,0.6019142,Medium
SUB-00355,Hyderabad,Basic,"203,186,206,227,88,94",1,2026-04-13,87,213.51,0,167.33333333333334,88.0,-109.0,59,4,0,0.0028546331,Low
