subscriber_id,region,package_type,recharge_history,complaint_count,last_active_date,tenure_months,arpu,churn
SUB-00297,Kolkata,Premium,"707,816,788,874,803,736",4,2026-01-12,39,814.13,0
SUB-00298,Lucknow,Premium,"741,786,693,807,749,713",0,2026-05-04,63,769.85,0
SUB-00299,Ahmedabad,Premium,"817,792,699,792,760,722",2,2026-03-15,62,755.0,0
SUB-00300,Hyderabad,Premium,"788,848,747,820,773,780",0,2026-01-23,98,783.38,0
SUB-00301,Pune,Standard,"467,471,481,406,405,504",4,2026-03-21,120,454.59,0
SUB-00302,Chennai,Premium,"898,863,862,841,880,846",3,2026-01-16,31,903.84,0
SUB-00303,Pune,Basic,"232,320,198,258,257,260",3,2026-02-26,110,217.14,1
SUB-00304,Mumbai,Standard,"410,545,504,446,515,403",2,2026-02-10,96,458.33,1
SUB-00305,Pune,Standard,"378,469,395,426,380,317",1,2025-12-27,85,408.77,1
SUB-00306,Bangalore,Standard,"509,468,526,421,490,473",3,2026-05-10,5,463.5,0
SUB-00307,Jaipur,Premium,"890,820,831,769,946,902",3,2026-05-17,43,826.4,0
SUB-00308,Ahmedabad,Basic,"289,372,180,297,264,290",0,2026-02-15,68,268.06,0
SUB-00309,Mumbai,Premium,"749,736,851,784,690,781",0,2026-02-27,19,756.93,0
SUB-00310,Bangalore,Basic,"261,177,149,171,200,161",4,2026-04-05,61,203.58,0
SUB-00311,Hyderabad,Premium,"920,902,981,829,903,932",2,2026-03-02,89,923.38,0
SUB-00312,Delhi,Standard,"348,439,495,423,475,494",1,2025-12-21,110,472.46,0
SUB-00313,Jaipur,Standard,"441,463,440,403,444,468",1,2026-01-02,41,432.87,1
SUB-00314,Ahmedabad,Premium,"571,580,541,505,652,659",4,2026-01-04,5,595.01,1
SUB-00315,Delhi,Basic,"211,185,230,252,295,245",1,2025-12-18,81,245.03,1
SUB-00316,Kolkata,Basic,"139,287,212,284,166,293",6,2026-05-19,96,202.71,0
SUB-00317,Pune,Basic,"300,261,331,309,262,305",2,2025-12-31,98,273.25,1
SUB-00318,Delhi,Standard,"335,464,421,447,383,490",2,2025-12-16,22,426.34,1
SUB-00319,Kolkata,Basic,"310,363,334,244,299,216",3,2026-03-20,6,281.25,0
SUB-00320,Mumbai,Standard,"462,461,553,454,436,467",2,2026-03-08,46,478.62,0
SUB-00321,Pune,Basic,"233,197,190,186,210,220",1,2026-01-27,32,216.02,1
SUB-00322,Pune,Premium,"738,749,714,798,752,722",1,2026-04-26,88,748.0,0
SUB-00323,Bangalore,Basic,"256,248,299,228,263,320",3,2026-01-06,11,260.33,1
SUB-00324,Pune,Premium,"767,728,815,754,627,754",2,2026-04-11,88,773.1,0
SUB-00325,Ahmedabad,Premium,"614,726,731,687,687,655",2,2026-04-13,19,696.15,0
SUB-00326,Ahmedabad,Premium,"660,644,618,695,599,704",2,2026-02-14,33,665.44,0
SUB-00327,Kolkata,Premium,"662,725,748,681,758,723",2,2026-02-12,2,699.78,0
SUB-00328,Kolkata,Premium,"775,821,709,766,844,699",2,2026-05-02,70,730.41,0
SUB-00329,Delhi,Standard,"279,382,394,384,437,325",3,2026-01-12,45,373.25,1
SUB-00330,Kolkata,Premium,"777,754,791,673,815,808",3,2025-12-17,55,732.3,1
SUB-00331,Kolkata,Standard,"575,434,524,555,521,500",3,2026-03-26,109,486.78,0
SUB-00332,Chennai,Standard,"358,463,439,398,379,299",1,2026-02-08,110,400.61,0
SUB-00333,Delhi,Basic,"313,228,221,298,315,179",2,2026-01-16,49,217.87,1
SUB-00334,Hyderabad,Premium,"831,788,746,786,750,851",1,2025-12-14,38,800.05,1
SUB-00335,Kolkata,Basic,"319,262,271,366,378,295",6,2025-12-25,107,307.05,1
SUB-00336,Pune,Standard,"414,466,529,419,433,466",4,2026-01-18,2,452.3,1
SUB-00337,Mumbai,Premium,"632,728,676,674,697,627",0,2026-02-04,96,670.25,0
SUB-00338,Kolkata,Basic,"234,240,219,236,321,126",3,2026-03-13,78,250.9,0
SUB-00339,Chennai,Premium,"944,987,984,888,907,881",2,2026-01-04,25,927.7,0
SUB-00340,Kolkata,Premium,"773,855,936,781,814,853",6,2025-12-25,97,832.66,1
SUB-00341,Bangalore,Premium,"745,853,908,827,731,893",2,2026-01-02,13,794.61,0
SUB-00342,Mumbai,Standard,"490,460,466,513,408,517",1,2026-02-19,101,449.03,0
SUB-00343,Mumbai,Premium,"856,783,735,696,809,699",2,2026-05-09,47,748.08,0
SUB-00344,Delhi,Standard,"542,482,527,548,522,506",4,2026-02-25,42,531.42,0
SUB-00345,Bangalore,Basic,"213,122,144,177,310,186",4,2026-01-24,17,212.48,1
SUB-00346,Hyderabad,Premium,"940,790,727,892,776,799",4,2026-04-03,65,817.78,0
SUB-00347,Bangalore,Standard,"376,502,453,404,445,449",2,2026-02-08,117,394.11,0
SUB-00348,Kolkata,Premium,"786,750,664,703,739,739",1,2026-03-17,112,743.61,0
SUB-00349,Delhi,Standard,"479,608,564,546,507,603",0,2026-05-06,10,548.63,0
SUB-00350,Chennai,Premium,"871,802,838,818,975,869",3,2025-12-21,93,843.35,0
SUB-00351,Pune,Premium,"842,789,860,809,765,755",3,2026-05-19,47,818.68,0
SUB-00352,Pune,Basic,"337,306,231,269,265,292",0,2026-01-25,34,295.88,1
SUB-00353,Delhi,Standard,"492,533,499,395,558,473",4,2025-12-21,48,471.29,1
SUB-00354,Kolkata,Premium,"927,885,780,864,828,869",3,2025-12-30,49,857.68,1
SUB-00355,Hyderabad,Basic,"203,186,206,227,88,94",1,2026-04-13,87,213.51,0
SUB-00356,Ahmedabad,Basic,"324,334,247,291,248,173",2,2026-01-19,80,239.84,1
SUB-00357,Hyderabad,Premium,"765,754,754,761,705,722",3,2025-12-28,29,758.82,1
SUB-00358,Delhi,Premium,"632,676,615,760,539,655",4,2026-02-13,106,671.54,0
SUB-00359,Kolkata,Premium,"836,842,863,740,943,766",3,2026-05-13,53,811.04,0
SUB-00360,Bangalore,Basic,"134,125,180,264,182,290",5,2026-03-26,5,210.63,1
SUB-00361,Ahmedabad,Basic,"300,246,307,350,175,311",2,2026-04-12,13,286.03,0
SUB-00362,Jaipur,Basic,"146,116,165,278,83,122",3,2026-02-15,50,175.2,1
SUB-00363,Hyderabad,Premium,"1042,1054,1029,983,909,947",1,2025-12-15,96,949.74,0
SUB-00364,Jaipur,Standard,"510,457,476,515,386,440",3,2026-05-03,76,441.98,0
SUB-00365,Pune,Premium,"668,654,745,778,753,741",3,2026-02-06,13,746.85,1
SUB-00366,Lucknow,Standard,"275,444,432,387,396,438",1,2026-06-03,36,385.04,0
SUB-00367,Hyderabad,Basic,"301,215,224,215,203,362",5,2026-02-18,57,256.73,1
SUB-00368,Chennai,Standard,"442,521,480,438,583,575",2,2025-12-18,13,516.57,1
SUB-00369,Hyderabad,Premium,"839,806,777,748,753,891",6,2025-12-28,116,789.26,1
SUB-00370,Hyderabad,Basic,"182,229,251,255,241,269",3,2026-04-02,51,250.02,0
SUB-00371,Chennai,Basic,"307,330,315,202,288,171",3,2026-02-15,109,270.79,0
SUB-00372,Delhi,Premium,"727,773,834,772,792,841",3,2025-12-29,28,804.69,1
SUB-00373,Lucknow,Basic,"275,237,253,213,260,222",3,2026-03-18,7,262.65,0
SUB-00374,Chennai,Basic,"233,223,159,278,327,217",6,2026-01-18,101,216.58,1
SUB-00375,Chennai,Basic,"220,212,235,278,257,259",3,2026-01-21,107,218.61,1
SUB-00376,Chennai,Premium,"700,798,754,761,761,749",2,2026-04-13,28,757.37,0
SUB-00377,Hyderabad,Basic,"281,294,347,315,243,410",1,2026-01-10,101,285.75,1
SUB-00378,Mumbai,Standard,"486,510,414,533,481,493",4,2026-05-05,110,463.24,0
SUB-00379,Bangalore,Premium,"731,781,787,708,817,827",1,2026-04-28,33,777.91,0
SUB-00380,Delhi,Premium,"728,713,723,738,658,664",1,2026-06-05,111,727.03,0
SUB-00381,Bangalore,Basic,"215,179,140,90,255,238",3,2026-04-12,46,168.33,0
SUB-00382,Lucknow,Standard,"348,416,435,513,475,347",3,2026-04-28,3,430.9,0
SUB-00383,Kolkata,Basic,"250,231,182,214,275,266",2,2026-02-24,17,249.92,0
SUB-00384,Jaipur,Basic,"146,263,326,181,225,271",1,2026-05-26,96,255.04,0
SUB-00385,Ahmedabad,Standard,"490,526,511,528,512,471",3,2026-03-11,100,512.64,0
SUB-00386,Jaipur,Premium,"833,947,915,854,932,857",3,2026-02-16,14,882.33,0
SUB-00387,Jaipur,Basic,"188,238,160,193,143,272",0,2026-05-31,79,226.54,0
SUB-00388,Jaipur,Standard,"382,382,388,410,415,449",3,2025-12-29,59,434.93,1
SUB-00389,Mumbai,Basic,"239,232,288,252,202,236",0,2026-03-01,62,223.26,0
SUB-00390,Pune,Premium,"854,779,743,731,733,702",0,2026-02-06,14,775.93,0
SUB-00391,Ahmedabad,Basic,"166,279,179,310,318,228",2,2026-05-22,116,277.98,0
SUB-00392,Hyderabad,Premium,"778,752,822,835,822,782",1,2026-05-26,19,842.02,0
SUB-00393,Bangalore,Standard,"443,410,413,443,473,367",4,2025-12-31,80,430.01,1
SUB-00394,Lucknow,Premium,"751,708,640,673,658,653",2,2026-03-20,92,689.2,0
SUB-00395,Pune,Premium,"829,968,890,881,937,842",4,2026-03-28,68,897.89,0
SUB-00396,Ahmedabad,Premium,"844,944,878,904,892,875",0,2026-02-21,78,914.71,0
SUB-00397,Delhi,Premium,"788,815,881,806,849,729",1,2025-12-26,15,799.3,0
SUB-00398,Jaipur,Premium,"882,783,834,808,846,891",2,2026-04-17,111,815.78,0
SUB-00399,Pune,Standard,"354,452,432,409,292,472",3,2026-04-14,114,437.98,0
SUB-00400,Pune,Standard,"417,487,507,472,458,456",4,2026-02-15,106,437.35,1
SUB-00401,Pune,Standard,"415,365,446,437,503,389",4,2026-05-18,94,422.19,0
SUB-00402,Hyderabad,Standard,"399,430,450,400,496,414",2,2025-12-23,41,403.47,1
SUB-00403,Kolkata,Standard,"352,480,455,373,441,466",1,2025-12-18,20,432.68,0
SUB-00404,Ahmedabad,Basic,"278,257,314,357,265,176",5,2026-05-21,12,295.84,0
SUB-00405,Delhi,Standard,"475,456,450,415,365,455",1,2026-03-08,13,429.39,0
SUB-00406,Bangalore,Premium,"748,622,737,760,746,712",2,2026-01-12,8,716.57,0
SUB-00407,Jaipur,Premium,"841,802,851,848,738,934",2,2025-12-22,43,833.32,0
SUB-00408,Delhi,Standard,"531,518,532,524,539,586",1,2025-12-23,46,514.53,1
SUB-00409,Pune,Premium,"804,786,861,830,882,850",4,2026-03-30,7,856.81,0
SUB-00410,Lucknow,Standard,"309,446,305,410,304,392",2,2026-05-16,46,408.7,0
SUB-00411,Lucknow,Premium,"982,965,987,895,993,829",1,2026-05-03,28,964.34,0
SUB-00412,Ahmedabad,Basic,"195,200,309,232,237,197",0,2026-05-15,109,231.1,0
SUB-00413,Hyderabad,Premium,"907,1026,846,825,956,883",2,2026-05-13,48,917.75,0
SUB-00414,Kolkata,Premium,"848,808,811,697,710,626",1,2026-02-22,29,768.18,0
SUB-00415,Jaipur,Premium,"766,762,717,765,829,680",2,2025-12-21,79,719.06,0
SUB-00416,Jaipur,Basic,"281,131,224,186,219,248",3,2025-12-25,78,213.1,1
SUB-00417,Kolkata,Basic,"206,207,224,266,271,197",6,2026-04-03,24,256.62,1
SUB-00418,Kolkata,Standard,"530,436,498,490,444,497",2,2026-06-10,45,502.7,0
SUB-00419,Bangalore,Basic,"223,238,216,245,244,245",3,2025-12-25,73,241.3,1
SUB-00420,Pune,Basic,"232,245,252,215,178,163",3,2025-12-31,19,224.22,1
SUB-00421,Mumbai,Basic,"319,205,241,348,324,277",4,2026-01-27,96,280.53,1
SUB-00422,Chennai,Standard,"519,423,540,385,543,443",3,2026-02-15,54,462.16,0
SUB-00423,Hyderabad,Basic,"148,212,235,290,253,258",1,2026-03-24,48,242.72,0
SUB-00424,Hyderabad,Premium,"678,690,743,754,684,671",3,2026-05-21,77,690.45,0
SUB-00425,Mumbai,Basic,"265,130,222,210,246,138",6,2026-01-04,21,248.32,1
SUB-00426,Mumbai,Premium,"932,955,918,840,910,971",4,2026-04-03,11,931.96,0
SUB-00427,Ahmedabad,Premium,"757,746,721,761,794,769",3,2026-02-07,55,770.26,0
SUB-00428,Lucknow,Standard,"416,514,460,409,399,562",2,2026-04-03,54,465.35,0
SUB-00429,Chennai,Premium,"830,838,705,633,812,796",4,2026-03-15,15,784.01,0
SUB-00430,Pune,Basic,"222,185,241,74,174,160",1,2025-12-20,37,217.29,1
SUB-00431,Lucknow,Standard,"410,439,465,530,413,453",5,2025-12-23,68,437.18,1
SUB-00432,Kolkata,Basic,"321,193,208,119,203,292",2,2026-03-02,29,195.88,1
SUB-00433,Lucknow,Basic,"258,246,193,284,364,306",1,2026-04-20,1,288.6,0
SUB-00434,Kolkata,Basic,"292,213,299,400,315,288",2,2026-05-07,99,290.99,0
SUB-00435,Kolkata,Standard,"514,515,555,461,574,499",1,2026-05-12,42,503.77,0
SUB-00436,Mumbai,Standard,"443,391,402,430,420,305",3,2026-02-21,96,405.61,0
SUB-00437,Bangalore,Basic,"262,209,190,148,162,115",1,2026-01-26,49,216.36,1
SUB-00438,Chennai,Premium,"786,808,894,714,847,838",1,2025-12-22,72,789.87,0
SUB-00439,Hyderabad,Basic,"236,302,256,252,205,152",1,2026-06-01,51,226.63,0
SUB-00440,Pune,Basic,"215,187,284,353,224,209",2,2026-05-23,59,243.75,0
SUB-00441,Hyderabad,Premium,"691,660,645,693,762,715",2,2026-01-16,55,725.47,0
SUB-00442,Pune,Premium,"823,701,733,745,667,707",4,2026-02-25,82,753.54,0
SUB-00443,Kolkata,Basic,"319,366,261,315,223,319",2,2026-06-06,52,281.4,0
SUB-00444,Hyderabad,Basic,"245,167,299,165,264,303",2,2026-01-04,103,255.98,1
SUB-00445,Ahmedabad,Premium,"946,830,753,785,804,730",0,2026-03-11,118,832.43,0
SUB-00446,Delhi,Standard,"422,468,484,481,431,466",2,2026-05-15,109,452.37,0
SUB-00447,Chennai,Standard,"524,468,512,414,474,447",4,2026-03-01,76,501.76,1
SUB-00448,Jaipur,Basic,"135,356,268,215,261,262",3,2026-03-24,51,254.06,0
SUB-00449,Hyderabad,Basic,"239,199,209,195,158,237",1,2026-04-29,43,229.99,0
SUB-00450,Delhi,Premium,"813,905,788,919,874,850",2,2026-05-13,82,858.53,0
SUB-00451,Jaipur,Premium,"901,900,929,832,893,870",2,2026-03-14,25,876.33,0
SUB-00452,Hyderabad,Premium,"938,861,866,977,879,852",0,2025-12-28,105,884.69,0
SUB-00453,Bangalore,Basic,"270,269,284,163,256,329",3,2026-05-05,14,273.3,0
SUB-00454,Kolkata,Basic,"305,245,293,263,198,176",2,2026-01-08,23,287.96,1
SUB-00455,Bangalore,Premium,"794,805,847,754,833,850",3,2026-04-27,10,822.67,0
SUB-00456,Ahmedabad,Standard,"473,542,513,382,494,468",0,2026-01-18,97,484.01,0
SUB-00457,Lucknow,Standard,"403,392,355,391,356,359",1,2026-01-18,88,386.31,0
SUB-00458,Lucknow,Standard,"559,592,541,557,470,441",2,2026-01-02,111,499.65,1
SUB-00459,Hyderabad,Basic,"296,291,339,340,302,317",3,2026-05-25,57,275.5,0
SUB-00460,Ahmedabad,Standard,"507,498,520,407,485,471",0,2026-03-26,81,475.7,0
SUB-00461,Kolkata,Premium,"784,806,728,828,778,851",2,2026-03-13,8,807.89,0
SUB-00462,Jaipur,Basic,"273,205,323,277,224,157",2,2026-02-13,40,250.04,1
SUB-00463,Ahmedabad,Basic,"254,177,277,246,275,291",2,2026-03-09,8,256.87,0
SUB-00464,Kolkata,Basic,"265,276,211,228,229,244",2,2026-05-19,83,257.97,0
SUB-00465,Lucknow,Premium,"918,878,962,1003,872,1034",1,2026-03-05,65,935.86,0
SUB-00466,Ahmedabad,Premium,"890,835,902,854,896,901",3,2026-06-01,71,841.52,0
SUB-00467,Ahmedabad,Premium,"730,679,729,638,788,599",2,2026-04-24,84,690.91,0
SUB-00468,Hyderabad,Premium,"735,737,760,728,809,782",5,2026-02-03,61,740.23,1
SUB-00469,Bangalore,Basic,"227,348,204,290,260,311",0,2026-05-16,58,276.18,0
SUB-00470,Hyderabad,Premium,"717,649,720,616,750,679",2,2026-02-02,11,678.33,0
SUB-00471,Bangalore,Basic,"217,173,323,203,273,242",3,2026-02-19,32,232.11,1
SUB-00472,Ahmedabad,Premium,"769,632,691,671,708,702",6,2026-01-06,67,701.55,1
SUB-00473,Bangalore,Standard,"511,599,582,462,504,500",4,2026-03-31,48,517.27,0
SUB-00474,Pune,Standard,"411,475,461,526,446,495",2,2026-03-17,100,474.46,0
SUB-00475,Lucknow,Basic,"328,297,185,298,194,248",1,2026-01-01,102,214.86,1
SUB-00476,Hyderabad,Basic,"287,254,155,205,252,274",2,2026-05-18,43,232.82,0
SUB-00477,Jaipur,Premium,"586,731,740,870,702,819",2,2026-03-31,50,732.08,0
SUB-00478,Kolkata,Premium,"680,749,748,792,763,792",2,2025-12-25,110,760.93,0
SUB-00479,Lucknow,Basic,"378,283,230,345,256,242",1,2026-05-22,43,271.1,0
SUB-00480,Lucknow,Premium,"691,800,706,763,689,789",4,2026-03-14,19,752.87,0
SUB-00481,Kolkata,Premium,"929,834,853,938,949,859",3,2025-12-24,90,893.13,0
SUB-00482,Pune,Basic,"223,239,275,254,218,217",2,2026-05-21,77,227.68,0
SUB-00483,Kolkata,Premium,"914,776,898,915,819,831",0,2025-12-29,49,851.02,0
SUB-00484,Hyderabad,Basic,"256,316,307,305,291,285",6,2025-12-14,86,287.3,1
SUB-00485,Jaipur,Basic,"380,357,327,372,347,322",1,2025-12-22,83,321.65,1
SUB-00486,Pune,Premium,"771,869,765,849,789,721",2,2026-06-07,47,769.64,0
SUB-00487,Hyderabad,Standard,"450,466,424,495,425,301",3,2026-04-18,24,456.74,0
SUB-00488,Hyderabad,Standard,"413,461,511,443,444,436",2,2026-04-15,25,456.43,0
SUB-00489,Bangalore,Basic,"248,170,267,267,253,184",3,2026-03-28,10,233.96,0
SUB-00490,Delhi,Premium,"876,864,825,776,857,825",1,2026-01-24,99,824.95,0
SUB-00491,Jaipur,Basic,"219,163,238,175,75,105",4,2026-03-17,85,180.39,1
SUB-00492,Lucknow,Basic,"218,236,167,243,259,255",3,2026-03-07,77,262.56,1
SUB-00493,Bangalore,Basic,"406,271,273,393,301,347",3,2025-12-16,24,314.49,1
SUB-00494,Lucknow,Basic,"293,201,259,126,255,181",0,2026-02-19,93,222.09,0
SUB-00495,Mumbai,Standard,"452,463,398,499,455,379",2,2025-12-20,47,465.37,1
SUB-00496,Chennai,Standard,"496,497,371,471,443,428",4,2026-03-31,79,466.62,0
SUB-00497,Ahmedabad,Basic,"257,324,283,348,317,181",1,2026-04-11,69,290.53,0
SUB-00498,Kolkata,Standard,"425,359,540,411,429,454",2,2026-04-23,116,423.53,0
SUB-00499,Hyderabad,Premium,"739,779,783,742,729,712",0,2026-02-19,74,736.35,0
SUB-00500,Ahmedabad,Standard,"280,393,381,416,410,471",2,2026-03-06,100,408.69,0
SUB-00501,Jaipur,Premium,"1116,1102,975,1043,1047,1088",1,2026-05-01,54,1059.43,0
SUB-00502,Chennai,Premium,"883,821,921,891,869,880",1,2026-04-08,18,861.39,0
SUB-00503,Mumbai,Premium,"721,714,833,764,785,712",2,2026-03-08,62,753.31,0
SUB-00504,Jaipur,Basic,"160,212,128,157,246,243",1,2026-01-30,92,213.42,1
SUB-00505,Delhi,Standard,"379,462,476,405,372,443",1,2026-05-01,11,430.41,0
SUB-00506,Kolkata,Standard,"450,416,345,419,461,390",3,2026-01-31,116,408.82,0
SUB-00507,Bangalore,Standard,"582,600,532,546,588,539",3,2026-04-16,12,517.56,0
SUB-00508,Ahmedabad,Standard,"360,417,479,315,501,481",1,2026-06-05,120,424.94,0
SUB-00509,Pune,Basic,"263,255,236,221,206,166",2,2026-02-03,51,236.21,1
SUB-00510,Hyderabad,Basic,"398,348,225,327,339,268",1,2026-05-22,50,288.5,0
SUB-00511,Hyderabad,Basic,"241,317,274,288,261,207",3,2026-03-22,4,264.67,0
SUB-00512,Delhi,Premium,"795,764,836,750,748,643",5,2026-03-18,84,784.83,0
SUB-00513,Bangalore,Basic,"298,302,239,252,122,173",2,2026-03-30,5,233.38,0
SUB-00514,Ahmedabad,Premium,"892,871,1039,920,855,877",4,2026-05-07,107,888.71,0
SUB-00515,Ahmedabad,Standard,"285,441,561,446,363,384",0,2026-06-10,79,406.13,0
SUB-00516,Delhi,Basic,"303,301,220,297,227,220",2,2026-04-17,33,236.4,0
SUB-00517,Bangalore,Premium,"819,777,806,845,812,807",1,2026-01-07,94,805.71,0
SUB-00518,Jaipur,Standard,"395,464,351,390,383,527",3,2026-03-30,15,474.71,0
SUB-00519,Chennai,Standard,"387,462,495,427,452,437",5,2026-05-30,16,450.7,0
SUB-00520,Chennai,Standard,"327,375,444,343,368,279",3,2026-01-03,82,369.33,1
SUB-00521,Ahmedabad,Basic,"134,213,267,236,130,277",5,2026-02-04,15,230.07,1
SUB-00522,Lucknow,Premium,"665,698,768,772,776,761",1,2026-01-01,3,761.05,0
SUB-00523,Jaipur,Premium,"727,761,652,740,735,732",2,2026-05-06,31,730.71,0
SUB-00524,Kolkata,Standard,"506,448,549,618,501,527",3,2026-01-05,1,501.86,1
SUB-00525,Hyderabad,Basic,"216,182,337,246,235,296",5,2026-02-25,74,252.54,1
SUB-00526,Bangalore,Premium,"649,691,739,712,700,691",3,2026-05-21,86,687.82,0
SUB-00527,Jaipur,Standard,"480,416,474,445,596,468",1,2026-01-28,9,470.01,0
SUB-00528,Jaipur,Premium,"622,576,643,612,627,690",4,2026-02-02,101,659.58,0
SUB-00529,Jaipur,Basic,"207,255,253,270,290,268",0,2026-02-11,50,248.49,0
SUB-00530,Mumbai,Premium,"810,812,816,872,897,824",3,2026-03-08,50,845.36,0
SUB-00531,Kolkata,Premium,"896,884,880,928,907,1004",1,2026-03-12,3,890.8,0
SUB-00532,Delhi,Standard,"363,406,414,553,398,350",3,2025-12-25,31,407.39,1
SUB-00533,Delhi,Premium,"723,867,875,802,819,788",1,2026-03-18,95,827.3,0
SUB-00534,Bangalore,Basic,"284,166,113,270,293,116",2,2026-01-23,46,216.16,0
SUB-00535,Hyderabad,Premium,"857,827,856,800,932,814",2,2025-12-18,23,846.01,0
SUB-00536,Ahmedabad,Premium,"751,719,817,826,766,778",2,2026-01-01,62,795.87,0
SUB-00537,Bangalore,Basic,"250,263,327,294,260,295",3,2026-02-14,9,257.92,1
SUB-00538,Mumbai,Standard,"444,404,404,370,519,430",2,2026-05-31,26,430.29,0
SUB-00539,Chennai,Basic,"196,273,291,333,268,190",3,2026-03-24,41,243.25,0
SUB-00540,Jaipur,Standard,"446,479,432,395,474,469",3,2026-01-23,105,437.15,0
SUB-00541,Ahmedabad,Standard,"497,478,539,471,464,422",4,2025-12-28,5,498.6,1
SUB-00542,Chennai,Standard,"455,338,326,387,447,439",1,2026-05-30,46,424.83,0
SUB-00543,Hyderabad,Standard,"470,466,384,344,447,476",2,2026-03-09,16,411.75,0
SUB-00544,Pune,Standard,"505,516,540,583,547,612",3,2026-02-19,96,579.4,0
SUB-00545,Pune,Standard,"531,531,415,466,570,482",4,2026-02-04,24,501.34,0
SUB-00546,Ahmedabad,Standard,"394,307,370,369,315,348",5,2026-01-30,119,356.6,1
SUB-00547,Kolkata,Basic,"187,191,266,164,214,172",2,2026-02-23,94,204.99,0
SUB-00548,Delhi,Standard,"427,463,448,377,491,447",3,2026-04-26,78,436.98,0
SUB-00549,Jaipur,Standard,"459,483,372,432,447,472",1,2026-05-16,42,459.92,0
SUB-00550,Delhi,Standard,"494,494,555,476,531,494",2,2026-03-28,85,509.67,0
SUB-00551,Kolkata,Standard,"396,462,367,425,411,404",3,2026-02-22,78,412.76,0
SUB-00552,Bangalore,Premium,"781,770,759,809,724,796",2,2026-03-14,57,751.3,0
SUB-00553,Ahmedabad,Basic,"155,204,154,191,126,269",3,2026-03-13,94,201.04,1
SUB-00554,Lucknow,Standard,"380,431,456,471,563,322",3,2025-12-30,36,434.82,1
SUB-00555,Mumbai,Basic,"240,222,352,310,269,335",1,2025-12-30,86,268.26,1
SUB-00556,Pune,Standard,"307,265,339,382,379,381",3,2025-12-20,66,374.37,1
SUB-00557,Bangalore,Basic,"247,210,167,164,128,222",2,2026-01-07,19,207.67,1
SUB-00558,Ahmedabad,Basic,"135,269,202,268,186,186",2,2026-05-25,17,212.39,0
SUB-00559,Chennai,Premium,"767,757,720,674,703,570",2,2026-03-11,47,723.58,0
SUB-00560,Pune,Premium,"839,789,843,846,883,860",6,2026-01-08,5,877.8,1
SUB-00561,Bangalore,Premium,"838,833,821,848,812,879",4,2026-03-09,58,868.79,0
SUB-00562,Hyderabad,Standard,"504,417,466,493,573,432",2,2026-05-23,98,488.33,0
SUB-00563,Lucknow,Basic,"349,227,269,277,312,333",1,2026-03-10,68,279.28,0
SUB-00564,Pune,Standard,"416,383,385,431,433,397",4,2026-04-01,84,412.6,0
SUB-00565,Chennai,Basic,"106,147,226,269,193,175",0,2026-04-25,4,171.43,0
SUB-00566,Ahmedabad,Premium,"874,743,733,796,772,810",4,2026-01-19,50,803.68,1
SUB-00567,Delhi,Standard,"398,518,441,486,552,457",4,2026-04-06,100,510.4,0
SUB-00568,Ahmedabad,Basic,"162,166,180,210,205,186",1,2026-03-30,79,174.05,0
SUB-00569,Ahmedabad,Basic,"209,307,264,251,347,316",0,2026-05-08,16,285.87,0
SUB-00570,Delhi,Standard,"299,304,374,306,294,306",0,2026-02-18,23,337.27,0
SUB-00571,Delhi,Premium,"912,976,874,977,922,903",1,2026-03-22,109,911.86,0
SUB-00572,Hyderabad,Premium,"1048,1056,1072,1004,1082,968",0,2026-01-22,9,1050.09,0
SUB-00573,Jaipur,Standard,"489,439,415,465,324,455",3,2026-03-27,115,383.21,0
SUB-00574,Bangalore,Premium,"722,653,729,778,724,764",0,2025-12-14,91,726.06,1
SUB-00575,Bangalore,Standard,"396,452,432,411,347,397",5,2026-04-15,66,397.72,0
SUB-00576,Delhi,Basic,"185,136,200,243,166,234",1,2026-05-07,102,234.01,0
SUB-00577,Chennai,Standard,"596,654,533,469,592,556",4,2026-03-11,4,545.01,0
SUB-00578,Jaipur,Premium,"908,866,778,884,874,833",1,2026-02-12,48,850.18,0
SUB-00579,Jaipur,Basic,"267,343,300,331,386,350",2,2026-05-20,79,298.59,0
SUB-00580,Delhi,Standard,"407,395,450,463,554,431",2,2026-02-09,51,454.66,0
SUB-00581,Jaipur,Standard,"384,410,490,455,462,408",4,2026-02-27,99,447.49,0
SUB-00582,Lucknow,Basic,"310,243,129,339,309,184",3,2026-03-22,17,271.21,0
SUB-00583,Delhi,Standard,"498,413,476,375,379,470",3,2025-12-19,60,419.62,1
SUB-00584,Jaipur,Standard,"460,447,412,480,368,448",2,2026-01-21,17,447.78,1
SUB-00585,Lucknow,Basic,"269,416,293,259,432,225",4,2026-05-09,99,291.56,0
SUB-00586,Pune,Premium,"794,827,804,745,773,765",2,2026-05-28,117,802.01,0
